"State_FIPS","State_Name","CPUMA0010","PUMA","GEOID","GISJOIN","PUMA_Name"
"6","California","118","7315","607315","G06007315","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa)"
"6","California","119","7317","607317","G06007317","San Diego County (South Central)--San Diego City (Central/Mid-City)"
"6","California","120","7318","607318","G06007318","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)"
"6","California","120","7320","607320","G06007320","San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East)"
"6","California","120","7321","607321","G06007321","San Diego County (Southwest)--Chula Vista (West) & National City Cities"
"6","California","121","7322","607322","G06007322","San Diego County (South)--San Diego City (South/Otay Mesa & South Bay)"
"6","California","122","7501","607501","G06007501","San Francisco County (North & West)--Richmond District"
"6","California","123","7502","607502","G06007502","San Francisco County (North & East)--North Beach & Chinatown"
"6","California","124","7503","607503","G06007503","San Francisco County (Central)--South of Market & Potrero"
"6","California","125","7504","607504","G06007504","San Francisco County (Central)--Inner Mission & Castro"
"6","California","126","7505","607505","G06007505","San Francisco County (Central)--Sunset District (North)"
"6","California","127","7506","607506","G06007506","San Francisco County (South Central)--Sunset District (South)"
"6","California","128","7507","607507","G06007507","San Francisco County (South Central)--Bayview & Hunters Point"
"6","California","129","7701","607701","G06007701","San Joaquin County (Central)--Stockton City (North)"
"6","California","129","7702","607702","G06007702","San Joaquin County (Central)--Stockton City (South)"
"6","California","129","7703","607703","G06007703","San Joaquin County (South)--Tracy, Manteca & Lathrop Cities"
"6","California","129","7704","607704","G06007704","San Joaquin County (North)--Lodi, Ripon & Escalon Cities"
"6","California","130","7901","607901","G06007901","San Luis Obispo County (West)--Coastal Region"
"6","California","130","7902","607902","G06007902","San Luis Obispo County (East)--Inland Region"
"6","California","131","8101","608101","G06008101","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town"
"6","California","132","8102","608102","G06008102","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities"
"6","California","133","8103","608103","G06008103","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities"
"6","California","134","8104","608104","G06008104","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities"
"6","California","135","8105","608105","G06008105","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities"
"6","California","136","8106","608106","G06008106","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town"
"6","California","137","8301","608301","G06008301","Santa Barbara County (Northwest)--Santa Maria City & Orcutt"
"6","California","137","8302","608302","G06008302","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities"
"6","California","137","8303","608303","G06008303","Santa Barbara County--South Coast Region"
"6","California","138","8501","608501","G06008501","Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities"
"6","California","139","8502","608502","G06008502","Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities"
"6","California","139","8503","608503","G06008503","Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities"
"6","California","139","8508","608508","G06008508","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities"
"6","California","139","8510","608510","G06008510","Santa Clara County (Central)--San Jose City (Central)"
"6","California","140","8504","608504","G06008504","Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities"
"6","California","141","8505","608505","G06008505","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock"
"6","California","142","8506","608506","G06008506","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities"
"6","California","142","8507","608507","G06008507","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town"
"6","California","142","8511","608511","G06008511","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park"
"6","California","142","8512","608512","G06008512","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)"
"6","California","143","8509","608509","G06008509","Santa Clara County (Central)--San Jose City (Northwest)"
"6","California","144","8513","608513","G06008513","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)"
"6","California","144","8514","608514","G06008514","Santa Clara County (Central)--San Jose City (East Central/East Valley)"
"6","California","145","8701","608701","G06008701","Santa Cruz County (North)--Watsonville & Scotts Valley Cities"
"6","California","145","8702","608702","G06008702","Santa Cruz County (South & Coastal)--Santa Cruz City"
"6","California","146","8900","608900","G06008900","Shasta County--Redding City"
"6","California","147","9501","609501","G06009501","Solano County (Southwest)--Vallejo & Benicia Cities"
"6","California","148","9502","609502","G06009502","Solano County (Central)--Fairfield & Suisun City Cities"
"6","California","149","9503","609503","G06009503","Solano County (Northeast)--Vacaville & Dixon Cities"
"6","California","150","9701","609701","G06009701","Sonoma County (North)--Windsor Town, Healdsburg & Sonoma Cities"
"6","California","151","9702","609702","G06009702","Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities"
"6","California","152","9703","609703","G06009703","Sonoma County (Central)--Santa Rosa City"
"6","California","153","9901","609901","G06009901","Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities"
"6","California","153","9902","609902","G06009902","Stanislaus County (Central)--Modesto City (West)"
"6","California","153","9903","609903","G06009903","Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities"
"6","California","153","9904","609904","G06009904","Stanislaus County (Central)--Modesto City (East)"
"6","California","154","10100","610100","G06010100","Sutter & Yuba Counties--Yuba City"
"6","California","155","10701","610701","G06010701","Tulare County (Northwest)--Visalia City"
"6","California","156","10702","610702","G06010702","Tulare County (West Central)--Tulare & Porterville Cities"
"6","California","156","10703","610703","G06010703","Tulare County (Outside Visalia, Tulare & Porterville Cities)"
"6","California","157","11101","611101","G06011101","Ventura County (Southeast)--Simi Valley City"
"6","California","157","11102","611102","G06011102","Ventura County (Southeast)--Thousand Oaks City"
"6","California","157","11103","611103","G06011103","Ventura County (Southwest)--Oxnard & Port Hueneme Cities"
"6","California","157","11104","611104","G06011104","Ventura County (Southwest)--San Buenaventura (Ventura) City"
"6","California","157","11105","611105","G06011105","Ventura County (North)--Santa Paula, Fillmore & Ojai Cities"
"6","California","157","11106","611106","G06011106","Ventura County (South Central)--Camarillo & Moorpark Cities"
"6","California","158","11300","611300","G06011300","Yolo County--Davis, Woodland & West Sacramento Cities"
"8","Colorado","159","100","800100","G08000100","Northeast Colorado--Eastern Plains Region"
"8","Colorado","159","102","800102","G08000102","Larimer County (South)--Loveland City"
"8","Colorado","159","103","800103","G08000103","Larimer County (North)--Fort Collins City"
"8","Colorado","159","200","800200","G08000200","Northwest Colorado--Garfield, Routt, Moffat & Rio Blanco Counties"
"8","Colorado","159","300","800300","G08000300","Weld County (South Central)--Greeley, Windsor & Evans Cities"
"8","Colorado","159","400","800400","G08000400","Eagle, Summit, Grand & Jackson Counties"
"8","Colorado","159","600","800600","G08000600","Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties"
"8","Colorado","159","800","800800","G08000800","Southeast Colorado"
"8","Colorado","159","801","800801","G08000801","DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties"
"8","Colorado","159","802","800802","G08000802","Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town"
"8","Colorado","159","803","800803","G08000803","Boulder County (Central)--Boulder City"
"8","Colorado","159","804","800804","G08000804","Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties"
"8","Colorado","159","808","800808","G08000808","Arapahoe County (West)--Aurora (Southwest) & Centennial (East) Cities"
"8","Colorado","159","817","800817","G08000817","Jefferson County (Northeast)--Arvada City"
"8","Colorado","159","818","800818","G08000818","Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities"
"8","Colorado","159","821","800821","G08000821","Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park"
"8","Colorado","159","822","800822","G08000822","Douglas County (South)--Castle Rock Town"
"8","Colorado","159","823","800823","G08000823","Douglas (Northeast) & Elbert (West) Counties--Parker Town & The Pinery"
"8","Colorado","159","824","800824","G08000824","DRCOG East Plains--Arapahoe (East) & Adams (East) Counties--Aurora City (Northeast)"
"8","Colorado","159","900","800900","G08000900","La Plata, Montezuma, Gunnison, Archuleta, Dolores, Hinsdale & San Juan Counties"
"8","Colorado","159","1001","801001","G08001001","Mesa County (Central)--Greater Grand Junction & Fruita Cities"
"8","Colorado","159","1002","801002","G08001002","Mesa (Outside Grand Junction City), Montrose, Delta, San Miguel & Ouray Counties"
"8","Colorado","159","4101","804101","G08004101","El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City"
"8","Colorado","159","4102","804102","G08004102","El Paso County (West Central)--Colorado Springs City (West)"
"8","Colorado","159","4103","804103","G08004103","El Paso County (Central)--Colorado Springs City (Central)"
"8","Colorado","159","4104","804104","G08004104","El Paso County (Central)--Colorado Springs City (East) & Cimarron Hills"
"8","Colorado","159","4106","804106","G08004106","El Paso County (North Central)--Colorado Springs City (North) & Monument Town"
"8","Colorado","160","700","800700","G08000700","Pueblo County (North)--Pueblo City & Pueblo West"
"8","Colorado","161","805","800805","G08000805","Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities"
"8","Colorado","162","806","800806","G08000806","Adams County (West Central)--Thornton & Federal Heights Cities"
"8","Colorado","163","807","800807","G08000807","Adams County (West Central)--Commerce City & Brighton Cities"
"8","Colorado","164","809","800809","G08000809","Arapahoe (West) & Adams (South Central) Counties--Aurora City (North Central)"
"8","Colorado","165","810","800810","G08000810","Arapahoe (Northwest) & Adams (Southwest) Counties--Aurora City (Northwest)"
"8","Colorado","166","811","800811","G08000811","Arapahoe County (Southwest)--Centennial (West & Central) & Greenwood Village Cities"
"8","Colorado","167","812","800812","G08000812","Denver City (Northeast)"
"8","Colorado","167","813","800813","G08000813","Denver City (Northwest)"
"8","Colorado","168","814","800814","G08000814","Denver City (South Central)"
"8","Colorado","169","815","800815","G08000815","Denver City (Southeast)"
"8","Colorado","170","816","800816","G08000816","Denver City (Southwest)"
"8","Colorado","171","819","800819","G08000819","Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge"
